 1.84000E+01   7.91887E+01   4.04555E-42   0.00000E+00   2.34648E+01   2.34648E+00  
 1.86000E+01   7.91887E+01   1.38729E-42   0.00000E+00   2.34648E+01   2.34648E+00  
 1.88000E+01   7.91887E+01   4.75040E-43   0.00000E+00   2.34648E+01   2.34648E+00  
 1.90000E+01   7.91887E+01   1.62551E-43   0.00000E+00   2.34648E+01   2.34648E+00  
 1.92000E+01   7.91887E+01   5.60519E-44   0.00000E+00   2.34648E+01   2.34648E+00  
 1.94000E+01   7.91887E+01   1.96182E-44   0.00000E+00   2.34648E+01   2.34648E+00  
 1.96000E+01   7.91887E+01   7.00649E-45   0.00000E+00   2.34648E+01   2.34648E+00  
 1.98000E+01   7.91887E+01   2.80260E-45   0.00000E+00   2.34648E+01   2.34648E+00  
 2.00000E+01   7.91887E+01   1.40130E-45   0.00000E+00   2.34648E+01   2.34648E+00  
 2.02000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.04000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.06000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.08000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.10000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.12000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.14000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.16000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.18000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.20000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.22000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.24000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.26000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.28000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.30000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.32000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.34000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.36000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.38000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.40000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.42000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.44000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.46000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.48000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.50000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.52000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.54000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.56000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.58000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.60000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.62000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.64000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.66000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.68000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.70000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.72000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.74000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.76000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.78000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.80000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.82000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.84000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.86000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.88000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.90000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.92000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.94000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.96000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 2.98000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00  
 3.00000E+01   7.91887E+01   0.00000E+00   0.00000E+00   2.34648E+01   2.34648E+00 
